id,err,cp
3238,1.792,0
3239,1.625,0
3240,1.75,0
3241,0.167,0
3242,1.292,0
3243,0.5,0
3244,0.583,0
3245,0.542,0
3246,0.375,0
3247,0.375,0
3248,0.125,0
3249,0.75,0
3250,0.855,0
3251,0.708,0
3252,2.917,0
3253,1.833,0
3254,2.958,0
3255,2.333,0
3256,0.125,0
3257,1.083,0
3258,1.458,0
3259,0.208,0
3260,1.25,0
3261,2.083,0
3262,0.333,0
3263,2.208,0
3264,3.625,0
3265,2.417,0
3266,3.625,0
3267,2.292,0
3268,2.917,0
3269,1.292,0
3270,1.167,0
3271,0.958,0
3272,0.083,0
3273,1.125,0
3274,1.375,0
3275,1.042,0
3276,0.875,0
3277,67.76,1
3278,70.602,0
3279,69.273,0
3280,68.148,0
3281,1.583,0
3282,1.417,0
3283,1.375,0
3284,1.917,0
3285,2.375,0
3286,2.333,0
3287,0.042,0
3288,0.042,0
3289,0.625,0
3290,0.625,0
3291,0.875,0
3292,0.417,0
3293,0.292,0
3294,0.333,0
3295,0.083,0
3296,0.958,0
3297,0.208,0
3298,0.875,0
3299,1,0
3300,0.792,0
3301,1.167,0
3302,1.083,0
3303,2.708,0
3304,2.542,0
3305,3.208,0
3306,1.917,0
3307,2.417,0
3308,2.667,0
3309,1.75,0
3310,2.25,0
3311,1.583,0
3312,1.042,0
3313,1.125,0
3314,0.333,0
3315,0.208,0
3316,0.125,0
3317,0,0
3318,1.167,0
3319,0,0
3320,0,0
3321,0.542,0
3322,0.75,0
3323,0.833,0
3324,1.917,0
3325,0.958,0
3326,2.083,0
3327,1.708,0
3328,1.708,0
3329,6.687,0
3330,5.083,0
3331,2.125,0
3332,0.208,0
3333,0.458,0
3334,1.292,0
3335,0.042,0
3336,1.208,0
3337,0.5,0
3338,0.167,0
3339,0.75,0
3340,0.375,0
3341,2.167,0
3342,42.4138,1
3343,45.3842,0
3344,50.0888,0
3345,47.1954,0
3346,46.5408,0
3347,47.0934,0
3348,45.7796,0
3349,45.7684,0
3350,44.727,0
3351,43.05,0
3352,43.9138,0
3353,6.25,0
3354,3.542,0
3355,3.542,0
3356,4.292,0
3357,5.458,0
3358,5.292,0
3359,4.583,0
3360,3.333,0
3361,2,0
3362,2.583,0
3363,1.833,0
3364,2.958,0
3365,4.958,0
3366,7.292,0
3367,8.125,0
3368,9.5,0
3369,1.042,0
3370,0.458,0
3371,1.542,0
3372,0.083,0
3373,0.25,0
3374,4.458,0
3375,2.958,0
3376,0.958,0
3377,0.458,0
3378,0.208,0
3379,3.5,0
3380,3.792,0
3381,4.375,0
3382,3.417,0
3383,1.5,0
3384,1.25,0
3385,1.958,0
3386,1.5,0
3387,0.208,0
3388,1.042,0
3389,2.292,0
3390,1.833,0
3391,1.917,0
3392,2.042,0
3393,0.417,0
3394,1.833,0
3395,0.667,0
3396,0.333,0
3397,0.083,0
3398,0.75,0
3399,0.667,0
3400,0.583,0
3401,0.333,0
3402,0.333,0
3403,0.042,0
3404,0.75,0
3405,0.167,0
3406,0.333,0
3407,0.208,0
3408,0.083,0
3409,0.583,0
3410,0.25,0
3411,0.625,0
3412,0.542,0
3413,0.125,0
3414,1,0
3415,0.042,0
3416,0.667,0
3417,2.042,0
3418,1.625,0
3419,0.708,0
3420,2.25,0
3421,2.458,0
3422,1.792,0
3423,2.375,0
3424,2.167,0
3425,2.042,0
3426,2.542,0
3427,4.792,0
3428,4.375,0
3429,2.458,0
3430,1.5,0
3431,0,0
3432,0.708,0
3433,1.167,0
3434,2.458,0
3435,3.042,0
3436,1.375,0
3437,0.625,0
3438,0.792,0
3439,0.792,0
3440,0.542,0
3441,2.458,0
3442,47.9908,1
3443,52.3294,0
3444,52.425,0
3445,56.0522,0
3446,2.792,0
3447,0.583,0
3448,0.5,0
3449,1.333,0
3450,1.292,0
3451,1.542,0
3452,2.583,0
3453,3.958,0
3454,3.958,0
3455,6,0
3456,6.5,0
3457,5.125,0
3458,4.417,0
3459,5,0
3460,2.542,0
3461,2,0
3462,1.5,0
3463,1.083,0
3464,2.667,0
3465,1.792,0
3466,57.3888,1
3467,54.1934,0
3468,51.5592,0
3469,55.3612,0
3470,57.2158,0
3471,58.3092,0
3472,63.6184,0
3473,60.7138,0
3474,55.6204,0
3475,61.925,0
3476,70.5,0
3477,57.9454,0
3478,61.75,0
3479,67.352,0
3480,72.181,0
3481,72.99,0
3482,36.796,0
3483,39.09,0
3484,41.057,0
3485,40.057,0
3486,39.397,0
3487,77.99,0
3488,42.068,0
3489,44.978,0
3490,45.59,0
3491,38.5706,0
3492,44.768,0
3493,52.5908,0
3494,65.6978,0
3495,52.1954,0
3496,49.4138,0
3497,49.4204,0
3498,53.225,0
3499,44.0046,0
3500,47.382,0
3501,48.818,0
3502,46.082,0
3503,43.5206,0
3504,46.3092,0
3505,44.357,0
3506,38.693,0
3507,36.05,0
3508,36.925,0
3509,36.0272,0
3510,35.6456,0
3511,36.575,0
3512,44.636,0
3513,40.193,0
3514,74.658,0
3515,69.898,0
3516,72.49,0
3517,71.569,0
3518,77.421,0
3519,43.41,0
3520,77.819,0
3521,2.875,0
3522,2,0
3523,1.25,0
3524,2.708,0
3525,2.833,0
3526,4.708,0
3527,1.792,0
3528,1.167,0
3529,0.458,0
3530,0.667,0
3531,0.875,0
3532,0.438,0
3533,8.917,0
3534,2.792,0
3535,4.083,0
3536,5.083,0
3537,4.125,0
3538,4.5,0
3539,3.292,0
3540,2.167,0
3541,0.958,0
3542,0.917,0
3543,2.313,0
3544,0.667,0
3545,1.083,0
3546,0.125,0
3547,0.167,0
3548,1.375,0
3549,1.042,0
3550,1.25,0
3551,2.083,0
3552,0.958,0
3553,1.25,0
3554,0.625,0
3555,0.083,0
3556,1.25,0
3557,0.708,0
3558,2.708,0
3559,4.417,0
3560,4.25,0
3561,2,0
3562,2.167,0
3563,1.042,0
3564,0.708,0
3565,1.5,0
3566,3.458,0
3567,0.125,0
3568,1.979,0
3569,1.542,0
3570,3.875,0
3571,6.333,0
3572,30.2728,1
3573,61.305,0
3574,62.114,0
3575,67.215,0
3576,76.99,0
3577,75.25,0
3578,75.5,0
3579,75.045,0
3580,59.592,0
3581,60.93,0
3582,78.43,0
3583,61.592,0
3584,74.919,0
3585,75.956,0
3586,74.081,0
3587,86.43,0
3588,69.858,0
3589,46.41,0
3590,37.2592,0
3591,35.3044,0
3592,33.257,0
3593,38.17,0
3594,45.2424,0
3595,51.175,0
3596,52.87,0
3597,57.8956,0
3598,58.8386,0
3599,56.907,0
3600,56.9228,0
3601,61.0044,0
3602,56.468,0
3603,46.4206,0
3604,48.5886,0
3605,49.0294,0
3606,55.5386,0
3607,57.1158,0
3608,41.0434,0
3609,45.7592,0
3610,49.5908,0
3611,49.975,0
3612,2.583,0
3613,4.167,0
3614,4.833,0
3615,6.542,0
3616,1.875,0
3617,0.208,0
3618,1.833,0
3619,3.292,0
3620,2.042,0
3621,0.167,0
3622,0.167,0
3623,1.083,0
3624,0.625,0
3625,1.542,0
3626,1.917,0
3627,0.146,0
3628,1.625,0
3629,12.833,0
3630,12.042,0
3631,15.208,0
3632,11.875,0
3633,7.042,0
3634,4.125,0
3635,1.208,0
3636,1.125,0
3637,0.042,0
3638,1.792,0
3639,1.458,0
3640,3.333,0
3641,4.167,0
3642,3.75,0
3643,0.625,0
3644,0.75,0
3645,0.292,0
3646,0.542,0
3647,1.208,0
3648,0.25,0
3649,2.167,0
3650,2.083,0
3651,0.292,0
3652,2.083,0
3653,3,0
3654,0.542,0
3655,2.125,0
3656,1.75,0
3657,0.875,0
3658,0.75,0
3659,0.917,0
3660,2.042,0
3661,3.917,0
3662,5.542,0
3663,5.833,0
3664,4.333,0
3665,2.583,0
3666,2,0
3667,1.208,0
3668,1,0
3669,1.958,0
3670,3.542,0
3671,2.958,0
3672,5.333,0
3673,0.958,0
3674,2.542,0
3675,4,0
3676,4.292,0
3677,3.667,0
3678,3.542,0
3679,5.75,0
3680,5.75,0
3681,3.583,0
3682,0.833,0
3683,1.333,0
3684,1.375,0
3685,0.333,0
3686,2.25,0
3687,9,0
3688,5.792,0
3689,4.292,0
3690,4.458,0
3691,3.042,0
3692,3.125,0
3693,6.167,0
3694,6.227,0
3695,7.625,0
3696,4.667,0
3697,2.167,0
3698,4.625,0
3699,5.708,0
3700,6.208,0
3701,4.375,0
3702,4.958,0
3703,5.042,0
3704,2.458,0
3705,2.313,0
3706,2.792,0
3707,1.292,0
3708,0.75,0
3709,0.333,0
3710,1,0
3711,0.542,0
3712,0.25,0
3713,1.208,0
3714,0.042,0
3715,0.542,0
3716,0.292,0
3717,0.375,0
3718,0.833,0
3719,0.417,0
3720,1.042,0
3721,0.25,0
3722,2.083,0
3723,3.25,0
3724,3.792,0
3725,2.458,0
3726,1.083,0
3727,2.667,0
3728,1.583,0
3729,5.667,0
3730,2.125,0
3731,34.4478,1
3732,42.671,0
3733,71.375,0
3734,66.898,0
3735,64.569,0
3736,71.99,0
3737,3.042,0
3738,0.958,0
3739,1.125,0
3740,3.125,0
3741,2.625,0
3742,0.792,0
3743,1,0
3744,1.5,0
3745,2.667,0
3746,3.125,0
3747,5.167,0
3748,9.125,0
3749,10.25,0
3750,9.583,0
3751,11,0
3752,8.75,0
3753,6.208,0
3754,4,0
3755,3.5,0
3756,2,0
3757,1.75,0
3758,44.977,1
3759,42.7316,0
3760,2.583,0
3761,38.8434,1
3762,56.6864,0
3763,56.382,0
3764,0.833,0
3765,2.875,0
3766,1.292,0
3767,4.125,0
3768,1.167,0
3769,1.542,0
3770,1.5,0
3771,1.542,0
3772,0.417,0
3773,0.333,0
3774,2.417,0
3775,0.333,0
3776,0.375,0
3777,0,0
3778,2.542,0
3779,1.833,0
3780,0.125,0
3781,0.333,0
3782,1.875,0
3783,1.167,0
3784,0.208,0
3785,0.333,0
3786,1.708,0
3787,3.75,0
3788,1.75,0
3789,4.208,0
3790,2.833,0
3791,0.833,0
3792,0.625,0
3793,0.833,0
3794,0.833,0
3795,0.333,0
3796,2.167,0
3797,0.5,0
3798,0.125,0
3799,0.25,0
3800,1.125,0
3801,3.375,0
3802,4.125,0
3803,4.25,0
3804,4.083,0
3805,2.417,0
3806,1.458,0
3807,1.833,0
3808,0.125,0
3809,1.917,0
3810,1.125,0
3811,1.583,0
3812,0.667,0
3813,0.083,0
3814,4.708,0
3815,0.167,0
3816,3.792,0
3817,1.5,0
3818,2.667,0
3819,1.167,0
3820,0.75,0
3821,1,0
3822,0.625,0
3823,0.625,0
3824,0.167,0
3825,1.083,0
3826,0.333,0
3827,0.333,0
3828,0,0
3829,0.583,0
3830,0.5,0
3831,0.125,0
3832,0.125,0
3833,0.167,0
3834,0.125,0
3835,0.083,0
3836,0.833,0
3837,1.458,0
3838,0.125,0
3839,0.583,0
3840,1,0
3841,0.167,0
3842,2.042,0
3843,0.875,0
3844,0.417,0
3845,0.542,0
3846,0.042,0
3847,1.667,0
3848,1.5,0
3849,5.625,0
3850,1.125,0
3851,1,0
3852,0.75,0
3853,1.625,0
3854,0.208,0
3855,1.458,0
3856,1.125,0
3857,0.542,0
3858,0.792,0
3859,0.208,0
3860,1.458,0
3861,0.125,0
3862,0.583,0
3863,0.667,0
3864,1.042,0
3865,2.042,0
3866,1.667,0
3867,0.167,0
3868,2.208,0
3869,3.125,0
3870,3.25,0
3871,2.542,0
3872,2.417,0
3873,0.437,0
3874,1.583,0
3875,1,0
3876,0.167,0
3877,1.73,0
3878,0.167,0
3879,0.458,0
3880,1.667,0
3881,0.875,0
3882,1.5,0
3883,1.792,0
3884,1.417,0
3885,4.667,0
3886,4.75,0
3887,6.5,0
3888,3.542,0
3889,2.917,0
3890,1.5,0
3891,3.583,0
3892,1.625,0
3893,1.833,0
3894,2,0
3895,2.25,0
3896,0.292,0
3897,2.5,0
3898,0.667,0
3899,1.458,0
3900,0.708,0
3901,1.25,0
3902,0.625,0
3903,41.2978,1
3904,44.2294,0
3905,5.208,0
3906,1.625,0
3907,1.167,0
3908,1,0
3909,0.875,0
3910,0.667,0
3911,1.125,0
3912,1.083,0
3913,0.042,0
3914,0.458,0
3915,0.958,0
3916,0.75,0
3917,1.125,0
3918,0.333,0
3919,0.333,0
3920,1.083,0
3921,1.708,0
3922,1,0
3923,0.958,0
3924,1.27,0
3925,1,0
3926,2.125,0
3927,2,0
3928,0.312,0
3929,0.75,0
3930,0.167,0
3931,0.792,0
3932,1.083,0
3933,1.688,0
3934,1.708,0
3935,2.208,0
3936,2.417,0
3937,1.333,0
3938,0.5,0
3939,0.417,0
3940,2.292,0
3941,1.583,0
3942,0.792,0
3943,1.625,0
3944,0.042,0
3945,1.75,0
3946,5.917,0
3947,6.083,0
3948,3.313,0
3949,2.375,0
3950,0.542,0
3951,0.7,0
3952,0.958,0
3953,0.583,0
3954,1.292,0
3955,0.229,0
3956,1.833,0
3957,1.25,0
3958,1.208,0
3959,0.5,0
3960,0.375,0
3961,0.958,0
3962,1.292,0
3963,0.292,0
3964,1.333,0
3965,1.583,0
3966,1,0
3967,2.042,0
3968,1.833,0
3969,0.208,0
3970,0.958,0
3971,1.583,0
3972,0.75,0
3973,0.292,0
3974,0.708,0
3975,0.542,0
3976,0.667,0
3977,0.625,0
3978,0.25,0
3979,1.292,0
3980,2.75,0
3981,1.417,0
3982,0.083,0
3983,1,0
3984,0.583,0
3985,0.875,0
3986,0.958,0
3987,0.375,0
3988,0.583,0
3989,1.125,0
3990,0.458,0
3991,0.042,0
3992,0.5,0
3993,0.625,0
3994,0.167,0
3995,0.208,0
3996,0.542,0
3997,1.75,0
3998,1.458,0
3999,1.75,0
4000,1.5,0
4001,2.083,0
4002,1.292,0
4003,1.208,0
4004,0.583,0
4005,1.25,0
4006,0.458,0
4007,1.833,0
4008,4.667,0
4009,2.875,0
4010,0.375,0
4011,1.375,0
4012,5.917,0
4013,2.958,0
4014,0.667,0
4015,0.292,0
4016,0.375,0
4017,0.042,0
4018,0.98,0
4019,0.458,0
4020,0.687,0
4021,1.5,0
4022,2.875,0
4023,0.875,0
4024,0,0
4025,0.833,0
4026,0.083,0
4027,0.125,0
4028,0.625,0
4029,0.5,0
4030,0.917,0
4031,0.333,0
4032,0.958,0
4033,0.875,0
4034,1.708,0
4035,1.333,0
4036,0.833,0
4037,0.625,0
4038,0.333,0
4039,0.792,0
4040,1.208,0
4041,0.583,0
4042,1,0
4043,2.292,0
4044,0.75,0
4045,0.5,0
4046,0.625,0
4047,0,0
4048,0.958,0
4049,0.542,0
4050,0.417,0
4051,0,0
4052,0.333,0
4053,1,0
4054,0,0
4055,0.417,0
4056,1.042,0
4057,0.292,0
4058,1.125,0
4059,2,0
4060,1.417,0
4061,1.417,0
4062,1.333,0
4063,0.375,0
4064,1.125,0
4065,1.875,0
4066,0.083,0
4067,0.167,0
4068,1.458,0
4069,0.167,0
4070,0.292,0
4071,0.667,0
4072,0.042,0
4073,2.125,0
4074,3.083,0
4075,4.583,0
4076,4.042,0
4077,5.667,0
4078,3.708,0
4079,2.333,0
4080,0.167,0
4081,0.75,0
4082,1.083,0
4083,0.75,0
4084,2.875,0
4085,3.75,0
4086,3.292,0
4087,1.083,0
4088,1.333,0
4089,1,0
4090,1.083,0
4091,3.042,0
4092,0.333,0
4093,2.833,0
4094,0.5,0
4095,1.292,0
4096,1.958,0
4097,1.042,0
4098,2.042,0
4099,4.5,0
4100,2.458,0
4101,1.458,0
4102,1.917,0
4103,1.458,0
4104,1.75,0
4105,0.75,0
4106,1.792,0
4107,0.625,0
4108,0.667,0
4109,0.833,0
4110,0.458,0
4111,0.5,0
4112,0.375,0
4113,0.25,0
4114,0.125,0
4115,1.083,0
4116,0.75,0
4117,1.333,0
4118,0.208,0
4119,0.167,0
4120,0.333,0
4121,0.167,0
4122,1.167,0
4123,0.625,0
4124,0.792,0
4125,0.083,0
4126,0.167,0
4127,1.583,0
4128,3.042,0
4129,2.083,0
4130,1.333,0
4131,0.833,0
4132,0.042,0
4133,1.042,0
4134,2.25,0
4135,3.125,0
4136,1.708,0
4137,1.583,0
4138,3.792,0
4139,5.792,0
4140,2.208,0
4141,3.625,0
4142,1.292,0
4143,0.208,0
4144,3.292,0
4145,4.563,0
4146,2,0
4147,1.458,0
4148,3.833,0
4149,2.375,0
4150,1.25,0
4151,1.458,0
4152,0.875,0
4153,0.333,0
4154,1.167,0
4155,0,0
4156,1.5,0
4157,1.167,0
4158,3.042,0
4159,2.708,0
4160,2.25,0
4161,1.583,0
4162,0.833,0
4163,0.875,0
4164,0.083,0
4165,0.458,0
4166,0.667,0
4167,2.417,0
4168,3.458,0
4169,1.792,0
4170,0.833,0
4171,0,0
4172,1.333,0
4173,1.583,0
4174,0.708,0
4175,0.875,0
4176,0.167,0
4177,1.25,0
4178,0.208,0
4179,3,0
4180,3.833,0
4181,3.292,0
4182,4.375,0
4183,2,0
4184,0.583,0
4185,1.083,0
4186,0.833,0
4187,0.333,0
4188,2.958,0
4189,1.958,0
4190,2.5,0
4191,0.667,0
4192,0.75,0
4193,0.333,0
4194,2.292,0
4195,1.667,0
4196,2,0
4197,3.042,0
4198,2.292,0
4199,1.792,0
4200,2.333,0
4201,1.167,0
4202,1.792,0
4203,2.708,0
4204,1.333,0
4205,0.333,0
4206,1.708,0
4207,1.208,0
4208,0.75,0
4209,3.708,0
4210,0.542,0
4211,0.042,0
4212,0.792,0
4213,0.375,0
4214,1.5,0
4215,1.333,0
4216,1.083,0
4217,2.208,0
4218,1.458,0
4219,2.958,0
4220,4.083,0
4221,6.417,0
4222,3.5,0
4223,4.208,0
4224,4.5,0
4225,2.417,0
4226,2.625,0
4227,1.583,0
4228,1.333,0
4229,1.625,0
4230,5.625,0
4231,3,0
4232,1.583,0
4233,0.417,0
4234,0.583,0
4235,0.208,0
4236,1.042,0
4237,0.083,0
4238,1.437,0
4239,1.292,0
4240,0.458,0
4241,2,0
4242,2.292,0
4243,1.333,0
4244,1.417,0
4245,2.583,0
4246,3,0
4247,1.125,0
4248,1.833,0
4249,2.042,0
4250,2.583,0
4251,5.542,0
4252,6.083,0
4253,0.625,0
4254,0.333,0
4255,0.708,0
4256,0.542,0
4257,1.083,0
4258,0.708,0
4259,0.417,0
4260,0.292,0
4261,0.833,0
4262,0.167,0
4263,1.583,0
4264,0.208,0
4265,0.375,0
4266,0.792,0
4267,1.333,0
4268,0.083,0
4269,0.208,0
4270,0.458,0
4271,1.042,0
4272,1.625,0
4273,1.125,0
4274,1.667,0
4275,0.875,0
4276,0.292,0
4277,0.625,0
4278,0.375,0
4279,0,0
4280,0.042,0
4281,1.458,0
4282,0.333,0
4283,0.25,0
4284,0.292,0
4285,0.833,0
4286,0.125,0
4287,0.542,0
4288,0.667,0
4289,0.625,0
4290,0.333,0
4291,1.125,0
4292,1.167,0
4293,0.5,0
4294,1.167,0
4295,1.792,0
4296,1.542,0
4297,0.042,0
4298,0.625,0
4299,1.667,0
4300,0.833,0
4301,0.542,0
4302,0.417,0
4303,0.125,0
4304,0.667,0
4305,0.417,0
4306,0.125,0
4307,0.375,0
4308,0.458,0
4309,0.75,0
4310,1.73,0
4311,1.458,0
4312,0.625,0
4313,1.458,0
4314,1.5,0
4315,1.708,0
4316,1.25,0
4317,1.208,0
4318,1,0
4319,0.708,0
4320,0.708,0
4321,0.833,0
4322,0.542,0
4323,0.167,0
4324,0.125,0
4325,0.958,0
4326,0.5,0
4327,0.125,0
4328,0.375,0
4329,1.083,0
4330,0.625,0
4331,0.708,0
4332,0.292,0
4333,1.417,0
4334,0.167,0
4335,0.042,0
4336,0.875,0
4337,0.7,0
4338,0.667,0
4339,0.167,0
4340,1.458,0
4341,0.5,0
4342,0.417,0
4343,1.167,0
4344,1.875,0
4345,1.583,0
4346,0.708,0
4347,0.375,0
4348,1.583,0
4349,1.333,0
4350,0.708,0
4351,1.042,0
4352,1.5,0
4353,0.792,0
4354,60.65,1
4355,53.195,0
4356,0.042,0
4357,0.854,0
4358,0.042,0
4359,1.792,0
4360,0.708,0
4361,1.042,0
4362,1,0
4363,1.167,0
4364,0.125,0
4365,0.5,0
4366,1.958,0
4367,0.958,0
4368,0.708,0
4369,2.792,0
4370,1.833,0
4371,1.167,0
4372,1.875,0
4373,2.625,0
4374,1.958,0
4375,1.167,0
4376,1.583,0
4377,0.042,0
4378,0.75,0
4379,0.875,0
4380,1.208,0
4381,0.917,0
4382,0.083,0
4383,0.75,0
4384,0.792,0
4385,1.958,0
4386,1.75,0
4387,0.25,0
4388,1.917,0
4389,1.583,0
4390,0.75,0
4391,0.125,0
4392,0.125,0
4393,0.375,0
4394,0.292,0
4395,1.542,0
4396,1.25,0
4397,0.458,0
4398,0.125,0
4399,1.5,0
4400,0.125,0
4401,1,0
4402,0.75,0
4403,0.625,0
4404,1,0
4405,1.167,0
4406,1.125,0
4407,1.125,0
4408,0.583,0
4409,0.25,0
4410,0.875,0
4411,0.417,0
4412,0.375,0
4413,0.167,0
4414,0.458,0
4415,1.417,0
4416,0.042,0
4417,0.458,0
4418,0.583,0
4419,0.708,0
4420,1.583,0
4421,0.75,0
4422,1.583,0
4423,1.125,0
4424,0.042,0
4425,0.167,0
4426,0.917,0
4427,24.079,1
4428,29.525,0
4429,31.355,0
4430,0.167,0
4431,0.208,0
4432,0.667,0
4433,1.167,0
4434,0.625,0
4435,0.083,0
4436,1.792,0
4437,0.958,0
4438,0.375,0
4439,2.042,0
4440,2.25,0
4441,2.917,0
4442,2.25,0
4443,1.542,0
4444,0.5,0
4445,0.708,0
4446,0.5,0
4447,1.083,0
4448,1.875,0
4449,0.833,0
4450,0.75,0
4451,0.208,0
4452,0.583,0
4453,1.583,0
4454,0.792,0
4455,1,0
4456,0.75,0
4457,0.208,0
4458,0.917,0
4459,1.292,0
4460,1.5,0
4461,0.417,0
4462,0.667,0
4463,0.958,0
4464,1.458,0
4465,1.333,0
4466,0.75,0
4467,0.125,0
4468,0.25,0
4469,1.25,0
4470,0.625,0
4471,0.958,0
4472,1.042,0
4473,1.708,0
4474,0.708,0
4475,0.167,0
4476,0.625,0
4477,0.958,0
4478,3.375,0
4479,0.917,0
4480,0.125,0
4481,0.042,0
4482,0.25,0
4483,0.042,0
4484,0.583,0
4485,1.375,0
4486,1.667,0
4487,0.167,0
4488,1.25,0
4489,0.75,0
4490,1.708,0
4491,0.25,0
4492,3.042,0
4493,4.583,0
4494,7.25,0
4495,3.583,0
4496,1.5,0
4497,49.8796,1
4498,53.7842,0
4499,52.125,0
4500,45.4184,0
4501,52.675,0
4502,39.8364,0
4503,40.8522,0
4504,32.7114,0
4505,50.932,0
4506,50.34,0
4507,2.875,0
4508,2.667,0
4509,3.125,0
4510,1.583,0
4511,6.917,0
4512,0.708,0
4513,0.083,0
4514,1.25,0
4515,0.542,0
4516,0.083,0
4517,0.5,0
4518,1.25,0
4519,1.583,0
4520,1.625,0
4521,1.208,0
4522,0.958,0
4523,1.042,0
4524,0.042,0
4525,0.458,0
4526,0.917,0
4527,1.125,0
4528,0.458,0
4529,0.167,0
4530,0.73,0
4531,2.25,0
4532,1.167,0
4533,1.5,0
4534,1.917,0
4535,0.375,0
4536,0.667,0
4537,1.208,0
4538,2.083,0
4539,2.958,0
4540,0.958,0
4541,0.917,0
4542,0.833,0
4543,0,0
4544,1.042,0
4545,1.25,0
4546,1.125,0
4547,0.792,0
4548,2.375,0
4549,0.458,0
4550,1.458,0
4551,0.5,0
4552,0.458,0
4553,0.292,0
4554,2.083,0
4555,2.417,0
4556,1.833,0
4557,1.125,0
4558,0.438,0
4559,0.917,0
4560,1.625,0
4561,0.583,0
4562,77.293,1
4563,70.793,0
4564,0.042,0
4565,0.208,0
4566,0.417,0
4567,0.375,0
4568,1.5,0
4569,0.542,0
4570,1.667,0
4571,1.083,0
4572,1.125,0
4573,1.333,0
4574,1.542,0
4575,0.458,0
4576,0.417,0
4577,0.125,0
4578,1,0
4579,2.125,0
4580,73.625,1
4581,78.84,0
4582,69.32,0
4583,57.25,0
4584,0.708,0
4585,0.333,0
4586,0.125,0
4587,1.167,0
4588,0.958,0
4589,0.625,0
4590,0.167,0
4591,0.333,0
4592,1.75,0
4593,1.167,0
4594,1.958,0
4595,0.292,0
4596,1.292,0
4597,0.792,0
4598,0.667,0
4599,1.125,0
4600,0.083,0
4601,0.958,0
4602,0.875,0
4603,0.5,0
4604,0.333,0
4605,0.083,0
4606,0.208,0
4607,0.167,0
4608,0.833,0
4609,0.792,0
4610,0.917,0
4611,0.708,0
4612,0.833,0
4613,0.562,0
4614,0.542,0
4615,0.375,0
4616,0.583,0
4617,1.208,0
4618,0.583,0
4619,0.75,0
4620,1.042,0
4621,0.5,0
4622,0.292,0
4623,0.458,0
4624,1,0
4625,0.792,0
4626,0.292,0
4627,1.5,0
4628,1.667,0
4629,0.875,0
4630,0.208,0
4631,0.458,0
4632,0.375,0
4633,0.25,0
4634,0.333,0
4635,0.958,0
4636,0.667,0
4637,0,0
4638,1.292,0
4639,0.375,0
4640,2.125,0
4641,6.208,0
4642,8.833,0
4643,5.833,0
4644,1.292,0
4645,0.625,0
4646,0.042,0
4647,1.25,0
4648,0.25,0
4649,0.458,0
4650,0.583,0
4651,0.625,0
4652,0.375,0
4653,0.667,0
4654,0.75,0
4655,0.833,0
4656,1,0
4657,1.042,0
4658,1,0
4659,2.083,0
4660,2.292,0
4661,1.708,0
4662,1.875,0
4663,1.667,0
4664,1.542,0
4665,1.042,0
4666,0.542,0
4667,0.125,0
4668,1.542,0
4669,0.375,0
4670,1.917,0
4671,1.583,0
4672,1.167,0
4673,2.208,0
4674,68.806,1
4675,63.931,0
4676,60.477,0
4677,84.636,0
4678,80.831,0
4679,77.305,0
4680,87.044,0
4681,59.033,0
4682,61.658,0
4683,64.181,0
4684,0.958,0
4685,1.792,0
4686,2.417,0
4687,1.917,0
4688,0.292,0
4689,0.542,0
4690,0.458,0
4691,2.125,0
4692,1.167,0
4693,0.458,0
4694,0.167,0
4695,0.208,0
4696,0.458,0
4697,1.083,0
4698,0.75,0
4699,2.292,0
4700,2.542,0
4701,2.167,0
4702,2.542,0
4703,6.375,0
4704,7.167,0
4705,3.75,0
4706,2.417,0
4707,3.125,0
4708,1.417,0
4709,1.542,0
4710,1.75,0
4711,2.083,0
4712,3.125,0
4713,2.458,0
4714,2,0
4715,2.292,0
4716,2.875,0
4717,2.917,0
4718,2.292,0
4719,2.708,0
4720,2.75,0
4721,2.208,0
4722,0.333,0
4723,1.125,0
4724,0.292,0
4725,0.083,0
4726,4.375,0
4727,7.125,0
4728,5.917,0
4729,50.15,1
4730,56.1864,0
4731,42.352,0
4732,55.468,0
4733,38.518,0
4734,37.4408,0
4735,37.6522,0
4736,44.171,0
4737,47.454,0
4738,34.3772,0
4739,46.785,0
4740,44.215,0
4741,32.5136,0
4742,35.575,0
4743,35.3386,0
4744,34.918,0
4745,34.8706,0
4746,41.825,0
4747,40.5364,0
4748,0.5,0
4749,1.625,0
4750,0.083,0
4751,1.833,0
4752,0.625,0
4753,6.083,0
4754,6.417,0
4755,3.292,0
4756,4.792,0
4757,3.375,0
4758,0.833,0
4759,4.208,0
4760,4.375,0
4761,4.708,0
4762,3.583,0
4763,5.25,0
4764,3.292,0
4765,3.083,0
4766,2.708,0
4767,6.167,0
4768,1.833,0
4769,2.167,0
4770,64.975,1
4771,66.6296,0
4772,72.4842,0
4773,70.1408,0
4774,69.5566,0
4775,66.3862,0
4776,58.6862,0
4777,58.7684,0
4778,0.625,0
4779,5.708,0
4780,2.792,0
4781,11.667,0
4782,5.042,0
4783,5.917,0
4784,3.125,0
4785,0.292,0
4786,0.208,0
4787,0.625,0
4788,1.167,0
4789,0.125,0
4790,0.75,0
4791,2.833,0
4792,3.792,0
4793,4.333,0
4794,0.583,0
4795,1.667,0
4796,2.042,0
4797,2.083,0
