id,err,cp
3186,14.625,0
3187,12.588,0
3188,11.286,0
3189,10.803,0
3190,10.614,0
3191,2.655,0
3192,2.763,0
3193,2.973,0
3194,2.91,0
3195,4.044,0
3196,4.254,0
3197,0.873,0
3198,11.916,0
3199,6.204,0
3200,0.492,0
3201,3.036,0
3202,2.931,0
3203,2.469,0
3204,2.973,0
3205,15.468,0
3206,1.44,0
3207,10.257,0
3208,3.642,0
3209,10.005,0
3210,9.795,0
3211,9.606,0
3212,8.598,0
3213,8.535,0
3214,9.984,0
3215,9.648,0
3216,10.215,0
3217,10.341,0
3218,10.572,0
3219,9.564,0
3220,9.333,0
3221,9.627,0
3222,9.606,0
3223,9.879,0
3224,9.753,0
3225,10.509,0
3226,10.572,0
3227,13.512,0
3228,14.1,0
3229,51.555,1
3230,126.78,0
3231,125.6175,0
3232,58.62,0
3233,6.246,0
3234,13.68,0
3235,12.861,0
3236,12.315,0
3237,12.798,0
3238,12.945,0
3239,13.176,0
3240,13.029,0
3241,13.113,0
3242,3.39,0
3243,44.5875,1
3244,89.8875,0
3245,118.125,0
3246,149.145,0
3247,152.8125,0
3248,150.285,0
3249,151.5375,0
3250,147.9075,0
3251,146.1675,0
3252,145.005,0
3253,142.95,0
3254,139.32,0
3255,137.3175,0
3256,135.105,0
3257,132.1575,0
3258,128.3175,0
3259,124.5975,0
3260,120.6,0
3261,98.4375,0
3262,16.539,0
3263,13.2,0
3264,8.055,0
3265,6.855,0
3266,9.291,0
3267,8.535,0
3268,7.254,0
3269,6.771,0
3270,17.274,0
3271,18.072,0
3272,11.394,0
3273,5.472,0
3274,7.95,0
3275,105.87,1
3276,104.835,0
3277,104.325,0
3278,96.36,0
3279,5.157,0
3280,8.136,0
3281,8.619,0
3282,7.527,0
3283,8.157,0
3284,12.441,0
3285,12.945,0
3286,13.344,0
3287,13.029,0
3288,13.47,0
3289,11.097,0
3290,10.782,0
3291,11.349,0
3292,11.034,0
3293,11.454,0
3294,10.782,0
3295,10.278,0
3296,9.816,0
3297,9.585,0
3298,8.115,0
3299,7.527,0
3300,6.897,0
3301,8.052,0
3302,4.44,0
3303,7.425,0
3304,7.236,0
3305,6.774,0
3306,6.627,0
3307,6.69,0
3308,3.582,0
3309,6.687,0
3310,6.813,0
3311,7.002,0
3312,7.17,0
3313,7.338,0
3314,7.065,0
3315,7.17,0
3316,7.212,0
3317,7.59,0
3318,7.569,0
3319,7.821,0
3320,7.023,0
3321,6.939,0
3322,6.708,0
3323,6.414,0
3324,5.049,0
3325,4.23,0
3326,5.637,0
3327,5.784,0
3328,6.162,0
3329,6.561,0
3330,6.204,0
3331,6.246,0
3332,3.768,0
3333,5.7,0
3334,5.238,0
3335,6.498,0
3336,7.044,0
3337,6.267,0
3338,7.317,0
3339,6.981,0
3340,7.044,0
3341,6.939,0
3342,6.561,0
3343,6.435,0
3344,6.792,0
3345,5.259,0
3346,6.708,0
3347,5.343,0
3348,6.225,0
3349,6.183,0
3350,6.183,0
3351,6.75,0
3352,6.498,0
3353,6.225,0
3354,6.687,0
3355,6.75,0
3356,5.826,0
3357,6.645,0
3358,7.464,0
3359,7.506,0
3360,7.149,0
3361,7.128,0
3362,7.275,0
3363,7.338,0
3364,7.842,0
3365,7.044,0
3366,7.338,0
3367,8.094,0
3368,8.724,0
3369,8.367,0
3370,8.115,0
3371,8.577,0
3372,8.304,0
3373,8.913,0
3374,8.934,0
3375,8.85,0
3376,8.514,0
3377,7.8,0
3378,7.821,0
3379,7.359,0
3380,7.59,0
3381,7.674,0
3382,7.359,0
3383,7.926,0
3384,7.821,0
3385,7.926,0
3386,7.863,0
3387,7.821,0
3388,7.758,0
3389,7.17,0
3390,7.359,0
3391,7.905,0
3392,7.548,0
3393,7.779,0
3394,3.39,0
3395,5.112,0
3396,7.296,0
3397,53.865,1
3398,115.0725,0
3399,113.7,0
3400,109.9125,0
3401,50.5275,0
3402,4.548,0
3403,1.356,0
3404,10.152,0
3405,10.467,0
3406,17.04,0
3407,22.353,0
3408,22.311,0
3409,22.752,0
3410,22.689,0
3411,20.064,0
3412,19.455,0
3413,19.266,0
3414,11.769,0
3415,7.716,0
3416,7.989,0
3417,8.052,0
3418,8.556,0
3419,12,0
3420,12.084,0
3421,51.2625,1
3422,128.6025,0
3423,126.6675,0
3424,114.2175,0
3425,3.621,0
3426,12.063,0
3427,12.378,0
3428,12.462,0
3429,12.357,0
3430,11.874,0
3431,23.823,0
3432,24.915,0
3433,25.188,0
3434,25.734,0
3435,25.713,0
3436,25.881,0
3437,25.734,0
3438,26.091,0
3439,11.328,0
3440,2.613,0
3441,9.018,0
3442,2.067,0
3443,7.863,0
3444,12.882,0
3445,51.555,1
3446,135.915,0
3447,131.865,0
3448,124.8225,0
3449,118.4625,0
3450,52.515,0
3451,0.282,0
3452,4.377,0
3453,19.728,0
3454,24.075,0
3455,25.629,0
3456,24.831,0
3457,25.293,0
3458,25.776,0
3459,24.978,0
3460,24.684,0
3461,25.083,0
3462,25.167,0
3463,25.587,0
3464,25.587,0
3465,25.587,0
3466,21.891,0
3467,21.03,0
3468,20.82,0
3469,70.17,1
3470,143.5875,0
3471,142.7175,0
3472,139.1175,0
3473,136.935,0
3474,63.48,0
3475,11.58,0
3476,10.866,0
3477,11.37,0
3478,20.631,0
3479,24.768,0
3480,25.23,0
3481,25.419,0
3482,25.356,0
3483,25.713,0
3484,25.944,0
3485,26.049,0
3486,25.65,0
3487,25.524,0
3488,19.791,0
3489,8.829,0
3490,8.682,0
3491,6.813,0
3492,21.6375,1
3493,62.64,0
3494,125.43,0
3495,126.7425,0
3496,127.3725,0
3497,66.42,0
3498,11.958,0
3499,13.827,0
3500,24.579,0
3501,24.747,0
3502,24.621,0
3503,24.432,0
3504,24.621,0
3505,24.6,0
3506,24.726,0
3507,24.726,0
3508,20.106,0
3509,8.388,0
3510,8.577,0
3511,2.28,0
3512,3.897,0
3513,4.401,0
3514,4.275,0
3515,0.408,0
3516,8.178,0
3517,57.315,1
3518,125.685,0
3519,126.645,0
3520,128.025,0
3521,53.4375,0
3522,10.509,0
3523,18.552,0
3524,24.306,0
3525,24.894,0
3526,24.516,0
3527,24.579,0
3528,24.096,0
3529,24.327,0
3530,24.663,0
3531,24.432,0
3532,23.739,0
3533,12.147,0
3534,4.335,0
3535,4.716,0
3536,2.658,0
3537,8.22,0
3538,4.065,0
3539,4.401,0
3540,3.621,0
3541,48.9,1
3542,122.385,0
3543,126.6225,0
3544,131.3325,0
3545,96.1425,0
3546,35.49,0
3547,21.555,0
3548,24.327,0
3549,24.663,0
3550,24.81,0
3551,25.356,0
3552,25.503,0
3553,25.818,0
3554,25.629,0
3555,25.65,0
3556,20.19,0
3557,8.703,0
3558,9.102,0
3559,7.968,0
3560,15.993,0
3561,5.262,0
3562,10.89,0
3563,6.837,0
3564,5.388,0
3565,48.6075,1
3566,109.4475,0
3567,111.96,0
3568,113.895,0
3569,118.17,0
3570,68.3025,0
3571,6.771,0
3572,20.358,0
3573,23.781,0
3574,25.209,0
3575,25.503,0
3576,25.482,0
3577,25.356,0
3578,25.524,0
3579,25.902,0
3580,26.238,0
3581,26.784,0
3582,26.133,0
3583,25.398,0
3584,24.579,0
3585,20.064,0
3586,3.054,0
3587,2.784,0
3588,5.64,0
3589,49.845,1
3590,110.595,0
3591,115.4325,0
3592,118.8,0
3593,121.695,0
3594,76.4475,0
3595,8.388,0
3596,11.139,0
3597,11.433,0
3598,13.827,0
3599,25.629,0
3600,25.44,0
3601,25.167,0
3602,25.167,0
3603,25.251,0
3604,24.915,0
3605,24.642,0
3606,24.516,0
3607,24.705,0
3608,24.894,0
3609,25.02,0
3610,24.873,0
3611,24.705,0
3612,24.789,0
3613,56.0625,1
3614,147.135,0
3615,147.225,0
3616,147.3675,0
3617,146.8275,0
3618,142.245,0
3619,60.75,0
3620,19.77,0
3621,22.122,0
3622,24.285,0
3623,24.369,0
3624,25.083,0
3625,24.978,0
3626,25.587,0
3627,24.705,0
3628,24.978,0
3629,25.083,0
3630,24.768,0
3631,25.272,0
3632,24.873,0
3633,24.411,0
3634,24.516,0
3635,15.99,0
3636,56.34,1
3637,132.0675,0
3638,129.8325,0
3639,129.5925,0
3640,127.6725,0
3641,92.49,0
3642,6.309,0
3643,10.404,0
3644,10.908,0
3645,10.992,0
3646,20.967,0
3647,24.705,0
3648,24.159,0
3649,24.369,0
3650,24.453,0
3651,24.306,0
3652,24.495,0
3653,24.579,0
3654,24.936,0
3655,24.768,0
3656,24.285,0
3657,24.285,0
3658,23.676,0
3659,7.968,0
3660,2.088,0
3661,55.4775,1
3662,110.9925,0
3663,110.07,0
3664,108.9375,0
3665,51.2325,0
3666,5.535,0
3667,5.535,0
3668,5.22,0
3669,5.22,0
3670,1.5,0
3671,19.707,0
3672,23.361,0
3673,24.705,0
3674,24.684,0
3675,24.264,0
3676,24.831,0
3677,25.503,0
3678,25.02,0
3679,24.894,0
3680,24.768,0
3681,24.978,0
3682,24.831,0
3683,24.621,0
3684,24.285,0
3685,24.705,0
3686,25.314,0
3687,25.125,0
3688,25.419,0
3689,25.377,0
3690,25.356,0
3691,25.545,0
3692,25.608,0
3693,25.608,0
3694,24.999,0
3695,24.201,0
3696,25.629,0
3697,17.46,0
3698,12.693,0
3699,12.609,0
3700,12.567,0
3701,13.029,0
3702,12.903,0
3703,9.879,0
3704,9.774,0
3705,9.564,0
3706,9.291,0
3707,8.871,0
3708,54.7725,1
3709,124.1025,0
3710,125.085,0
3711,124.9125,0
3712,29.0775,0
3713,10.593,0
3714,11.307,0
3715,17.628,0
3716,24.642,0
3717,24.411,0
3718,25.146,0
3719,25.86,0
3720,22.815,0
3721,22.647,0
3722,22.773,0
3723,10.446,0
3724,10.656,0
3725,10.404,0
3726,9.27,0
3727,10.803,0
3728,10.761,0
3729,10.95,0
3730,11.013,0
3731,10.089,0
3732,9.564,0
3733,63.03,1
3734,125.7675,0
3735,124.7175,0
3736,126.03,0
3737,68.4375,0
3738,10.257,0
3739,16.011,0
3740,25.062,0
3741,24.852,0
3742,25.377,0
3743,25.461,0
3744,25.545,0
3745,25.398,0
3746,25.398,0
3747,26.091,0
3748,26.532,0
3749,27.015,0
3750,23.655,0
3751,23.97,0
3752,23.886,0
3753,23.571,0
3754,24.264,0
3755,25.923,0
3756,20.736,0
3757,67.2525,1
3758,137.9925,0
3759,136.0725,0
3760,135.7275,0
3761,81.57,0
3762,14.331,0
3763,26.868,0
3764,26.007,0
3765,26.196,0
3766,26.805,0
3767,26.595,0
3768,27.141,0
3769,27.099,0
3770,26.322,0
3771,26.952,0
3772,26.301,0
3773,26.238,0
3774,26.007,0
3775,25.419,0
3776,25.923,0
3777,26.994,0
3778,27.477,0
3779,27.561,0
3780,26.133,0
3781,68.0775,1
3782,149.5425,0
3783,150.63,0
3784,150.8775,0
3785,148.6575,0
3786,90.0525,0
3787,22.416,0
3788,22.269,0
3789,18.363,0
3790,10.908,0
3791,10.929,0
3792,23.928,0
3793,24.39,0
3794,24.579,0
3795,15.612,0
3796,11.475,0
3797,21.807,0
3798,21.261,0
3799,21.366,0
3800,11.79,0
3801,7.443,0
3802,7.569,0
3803,4.566,0
3804,72.7875,1
3805,120.9525,0
3806,123.18,0
3807,127.455,0
3808,126.7425,0
3809,126.8175,0
3810,116.4975,0
3811,79.14,0
3812,2.172,0
3813,5.532,0
3814,7.023,0
3815,9.312,0
3816,9.774,0
3817,16.41,0
3818,21.849,0
3819,20.19,0
3820,22.29,0
3821,21.912,0
3822,19.14,0
3823,10.803,0
3824,1.479,0
3825,109.3725,1
3826,116.7075,0
3827,116.9025,0
3828,117.045,0
3829,117.2925,0
3830,116.805,0
3831,117.7875,0
3832,118.1925,0
3833,79.95,0
3834,4.755,0
3835,7.275,0
3836,7.884,0
3837,18.783,0
3838,22.395,0
3839,22.626,0
3840,22.794,0
3841,19.665,0
3842,16.242,0
3843,22.668,0
3844,22.542,0
3845,22.773,0
3846,23.067,0
3847,23.13,0
3848,17.712,0
3849,5.532,0
3850,7.023,0
3851,7.716,0
3852,5.217,0
3853,63.63,1
3854,123.3525,0
3855,124.5375,0
3856,121.8375,0
3857,37.08,0
3858,10.614,0
3859,14.121,0
3860,24.642,0
3861,24.159,0
3862,20.589,0
3863,22.899,0
3864,24.747,0
3865,25.251,0
3866,24.663,0
3867,24.39,0
3868,24.411,0
3869,23.907,0
3870,11.013,0
3871,8.535,0
3872,3.141,0
3873,137.2125,1
3874,137.76,0
3875,124.1325,0
3876,100.7925,0
3877,104.1225,0
3878,129.0825,0
3879,131.7825,0
3880,136.5825,0
3881,88.5525,0
3882,20.211,0
3883,20.946,0
3884,23.046,0
3885,23.361,0
3886,22.773,0
3887,20.274,0
3888,21.618,0
3889,22.479,0
3890,22.647,0
3891,23.571,0
3892,23.34,0
3893,23.445,0
3894,17.019,0
3895,8.325,0
3896,8.178,0
3897,8.01,0
3898,8.346,0
3899,7.884,0
3900,22.6875,1
3901,64.4775,0
3902,118.92,0
3903,121.755,0
3904,123.96,0
3905,121.86,0
3906,37.65,0
3907,7.086,0
3908,7.611,0
3909,10.362,0
3910,10.635,0
3911,11.223,0
3912,11.265,0
3913,11.076,0
3914,10.971,0
3915,11.013,0
3916,32.6475,1
3917,135.555,0
3918,159.975,0
3919,161.7675,0
3920,160.9875,0
3921,160.89,0
3922,161.685,0
3923,159.75,0
3924,158.13,0
3925,157.56,0
3926,156.57,0
3927,143.0325,0
3928,128.76,0
3929,134.1225,0
3930,124.995,0
3931,62.3175,0
3932,8.493,0
3933,7.59,0
3934,8.661,0
3935,9.018,0
3936,6.288,0
3937,12.924,0
3938,20.337,0
3939,20.337,0
3940,20.337,0
3941,22.374,0
3942,22.878,0
3943,23.802,0
3944,23.802,0
3945,23.256,0
3946,20.337,0
3947,20.316,0
3948,12.546,0
3949,1.962,0
3950,4.401,0
3951,13.221,0
3952,17.295,0
3953,17.736,0
3954,5.637,0
3955,7.086,0
3956,7.38,0
3957,5.826,0
3958,86.9175,1
3959,127.4475,0
3960,46.125,0
3961,7.254,0
3962,7.905,0
3963,7.989,0
3964,8.262,0
3965,6.897,0
3966,6.393,0
3967,4.884,0
3968,11.982,0
3969,6.354,0
3970,4.086,0
3971,6.897,0
3972,3.726,0
3973,5.304,0
3974,7.086,0
3975,7.149,0
3976,7.086,0
3977,7.17,0
3978,7.191,0
3979,7.779,0
3980,8.01,0
3981,18.321,0
3982,7.065,0
3983,6.456,0
3984,7.842,0
3985,7.863,0
3986,7.632,0
3987,7.38,0
3988,7.212,0
3989,7.905,0
3990,7.842,0
3991,0.366,0
3992,5.241,0
3993,5.514,0
3994,5.682,0
3995,5.409,0
3996,4.905,0
3997,49.47,1
3998,105.4875,0
3999,107.1675,0
4000,100.4475,0
4001,1.062,0
4002,9.921,0
4003,17.88,0
4004,23.34,0
4005,23.34,0
4006,22.941,0
4007,23.55,0
4008,22.584,0
4009,11.727,0
4010,7.779,0
4011,7.59,0
4012,4.377,0
4013,4.422,0
4014,3.918,0
4015,3.876,0
4016,4.569,0
4017,5.094,0
4018,5.808,0
4019,5.493,0
4020,1.647,0
4021,46.3275,1
4022,123.33,0
4023,129.2475,0
4024,134.2725,0
4025,103.65,0
4026,18.384,0
4027,20.673,0
4028,22.395,0
4029,22.899,0
4030,23.466,0
4031,23.508,0
4032,23.592,0
4033,23.319,0
4034,23.256,0
4035,20.925,0
4036,20.61,0
4037,21.198,0
4038,23.067,0
4039,24.39,0
4040,24.474,0
4041,23.928,0
4042,14.898,0
4043,23.529,0
4044,22.794,0
4045,60.795,1
4046,135.255,0
4047,129.6,0
4048,126.885,0
4049,122.805,0
4050,66.645,0
4051,1.857,0
4052,7.968,0
4053,8.787,0
4054,20.421,0
4055,21.639,0
4056,18.426,0
4057,13.575,0
4058,9.438,0
4059,18.09,0
4060,21.009,0
4061,21.114,0
4062,20.988,0
4063,25.44,0
4064,25.797,0
4065,25.503,0
4066,26.007,0
4067,25.86,0
4068,25.398,0
4069,55.2825,1
4070,133.02,0
4071,127.965,0
4072,129.42,0
4073,123.7875,0
4074,66.495,0
4075,2.91,0
4076,7.191,0
4077,9.879,0
4078,8.766,0
4079,7.38,0
4080,7.086,0
4081,6.498,0
4082,6.267,0
4083,5.616,0
4084,5.406,0
4085,2.028,0
4086,0.453,0
4087,21.849,0
4088,23.865,0
4089,24.852,0
4090,25.482,0
4091,25.188,0
4092,25.272,0
4093,11.433,0
4094,10.278,0
4095,8.955,0
4096,9.291,0
4097,15.822,0
4098,22.521,0
4099,21.744,0
4100,21.702,0
4101,21.156,0
4102,21.24,0
4103,21.471,0
4104,15.801,0
4105,8.766,0
4106,0.936,0
4107,3.876,0
4108,5.556,0
4109,5.514,0
4110,6.039,0
4111,5.493,0
4112,4.779,0
4113,6.165,0
4114,4.947,0
4115,5.742,0
4116,12.819,0
4117,50.6625,1
4118,126.6525,0
4119,126.885,0
4120,126.54,0
4121,123.99,0
4122,61.4325,0
4123,6.666,0
4124,7.17,0
4125,6.918,0
4126,14.961,0
4127,24.411,0
4128,20.568,0
4129,21.093,0
4130,22.794,0
4131,23.907,0
4132,23.256,0
4133,22.794,0
4134,22.542,0
4135,21.744,0
4136,21.345,0
4137,21.429,0
4138,21.219,0
4139,21.324,0
4140,11.748,0
4141,59.85,1
4142,132.5925,0
4143,133.1475,0
4144,60.2025,0
4145,18.174,0
4146,21.681,0
4147,21.156,0
4148,20.862,0
4149,21.03,0
4150,21.618,0
4151,21.471,0
4152,21.975,0
4153,20.211,0
4154,16.179,0
4155,8.976,0
4156,9.375,0
4157,9.543,0
4158,9.396,0
4159,9.039,0
4160,8.493,0
4161,8.829,0
4162,9.186,0
4163,8.997,0
4164,8.724,0
4165,71.0175,1
4166,125.01,0
4167,123.9825,0
4168,47.46,0
4169,6.855,0
4170,6.897,0
4171,7.653,0
4172,6.729,0
4173,8.01,0
4174,8.766,0
4175,9.312,0
4176,9.165,0
4177,9.354,0
4178,9.564,0
4179,9.207,0
4180,9.102,0
4181,9.081,0
4182,9.06,0
4183,8.283,0
4184,7.548,0
4185,6.897,0
4186,7.212,0
4187,5.028,0
4188,6.939,0
4189,69.81,1
4190,123.5175,0
4191,123.8325,0
4192,123.255,0
4193,85.56,0
4194,7.023,0
4195,8.325,0
4196,10.467,0
4197,24.201,0
4198,24.873,0
4199,24.768,0
4200,24.222,0
4201,24.411,0
4202,24.6,0
4203,24.453,0
4204,12.336,0
4205,11.181,0
4206,11.223,0
4207,19.182,0
4208,17.187,0
4209,11.937,0
4210,9.606,0
4211,8.22,0
4212,8.829,0
4213,35.9475,1
4214,121.9275,0
4215,120.495,0
4216,121.3725,0
4217,86.655,0
4218,6.603,0
4219,15.192,0
4220,23.214,0
4221,24.936,0
4222,24.747,0
4223,24.243,0
4224,24.432,0
4225,23.991,0
4226,21.051,0
4227,11.433,0
4228,24.747,0
4229,25.167,0
4230,22.332,0
4231,20.736,0
4232,18.762,0
4233,19.476,0
4234,19.77,0
4235,20.337,0
4236,11.076,0
4237,57.9525,1
4238,124.8225,0
4239,123.9675,0
4240,123.375,0
4241,123.5175,0
4242,96.465,0
4243,25.8375,0
4244,6.792,0
4245,8.367,0
4246,7.485,0
4247,6.792,0
4248,10.236,0
4249,20.673,0
4250,23.235,0
4251,23.886,0
4252,24.453,0
4253,24.873,0
4254,24.894,0
4255,24.243,0
4256,24.579,0
4257,24.516,0
4258,23.277,0
4259,63.525,1
4260,151.425,0
4261,129.7575,0
4262,120.7425,0
4263,127.635,0
4264,127.1775,0
4265,123.045,0
4266,111.3,0
4267,90,0
4268,5.829,0
4269,9.711,0
4270,18.825,0
4271,22.794,0
4272,23.025,0
4273,23.277,0
4274,23.634,0
4275,23.34,0
4276,22.836,0
4277,22.605,0
4278,23.025,0
4279,23.655,0
4280,23.76,0
4281,23.781,0
4282,13.008,0
4283,18.615,0
4284,20.043,0
4285,61.8375,1
4286,131.7075,0
4287,128.9175,0
4288,126.6,0
4289,126.225,0
4290,77.2125,0
4291,7.359,0
4292,17.166,0
4293,22.752,0
4294,22.857,0
4295,19.959,0
4296,20.925,0
4297,24.369,0
4298,24.81,0
4299,24.684,0
4300,24.81,0
4301,25.188,0
4302,25.02,0
4303,20.001,0
4304,8.409,0
4305,8.913,0
4306,8.598,0
4307,59.835,1
4308,122.4525,0
4309,121.86,0
4310,120.48,0
4311,119.205,0
4312,74.985,0
4313,4.86,0
4314,7.212,0
4315,7.632,0
4316,7.59,0
4317,9.543,0
4318,8.073,0
4319,7.884,0
4320,8.388,0
4321,8.178,0
4322,8.619,0
4323,8.451,0
4324,8.22,0
4325,8.262,0
4326,7.989,0
4327,8.262,0
4328,8.304,0
4329,8.871,0
4330,8.976,0
4331,8.745,0
4332,4.986,0
4333,17.355,0
4334,9.417,0
4335,16.725,0
4336,25.923,0
4337,25.608,0
4338,25.608,0
4339,15.339,0
4340,16.032,0
4341,24.789,0
4342,25.041,0
4343,24.852,0
4344,22.584,0
4345,20.631,0
4346,21.933,0
4347,14.268,0
4348,8.976,0
4349,9.165,0
4350,8.892,0
4351,8.808,0
4352,8.787,0
4353,8.787,0
4354,8.871,0
4355,9.207,0
4356,9.249,0
4357,46.5525,1
4358,124.815,0
4359,124.38,0
4360,106.1325,0
4361,4.524,0
4362,10.551,0
4363,22.899,0
4364,25.062,0
4365,25.839,0
4366,25.65,0
4367,25.083,0
4368,24.873,0
4369,25.335,0
4370,16.431,0
4371,9.312,0
4372,9.921,0
4373,9.564,0
4374,9.333,0
4375,8.535,0
4376,8.619,0
4377,1.188,0
4378,6.879,0
4379,7.761,0
4380,8.454,0
4381,54.9675,1
4382,98.4225,0
4383,97.2525,0
4384,81.8175,0
4385,53.1525,0
4386,9.798,0
4387,10.029,0
4388,9.945,0
4389,11.079,0
4390,9.756,0
4391,24.561,0
4392,9.882,0
4393,9.735,0
4394,7.047,0
4395,1.647,0
4396,6.351,0
4397,61.035,1
4398,119.7675,0
4399,119.1225,0
4400,119.9475,0
4401,109.59,0
4402,83.1825,0
4403,35.6175,0
4404,3.852,0
4405,0.198,0
4406,117.675,1
4407,125.28,0
4408,129.2025,0
4409,46.215,0
4410,19.665,0
4411,20.253,0
4412,20.232,0
4413,20.064,0
4414,20.61,0
4415,19.959,0
4416,20.106,0
4417,20.631,0
4418,12.609,0
4419,7.527,0
4420,7.884,0
4421,7.884,0
4422,8.031,0
4423,1.374,0
4424,5.262,0
4425,4.569,0
4426,5.787,0
4427,5.787,0
4428,5.64,0
4429,50.3925,1
4430,107.94,0
4431,113.145,0
4432,116.3025,0
4433,56.985,0
4434,6.204,0
4435,16.179,0
4436,21.429,0
4437,24.516,0
4438,24.537,0
4439,24.831,0
4440,24.075,0
4441,24.6,0
4442,14.898,0
4443,8.094,0
4444,7.611,0
4445,5.01,0
4446,6.039,0
4447,6.291,0
4448,5.85,0
4449,5.052,0
4450,0.033,0
4451,10.824,0
4452,12.882,0
4453,3.225,0
4454,109.4925,1
4455,113.6775,0
4456,121.1175,0
4457,125.145,0
4458,57.825,0
4459,16.116,0
4460,25.083,0
4461,25.755,0
4462,25.986,0
4463,25.986,0
4464,25.335,0
4465,24.915,0
4466,24.873,0
4467,25.398,0
4468,16.158,0
4469,17.964,0
4470,25.881,0
4471,25.398,0
4472,24.348,0
4473,16.599,0
4474,8.199,0
4475,6.603,0
4476,8.01,0
4477,83.9025,1
4478,120.54,0
4479,116.5425,0
4480,115.905,0
4481,117.735,0
4482,133.5825,0
4483,138.1425,0
4484,120.285,0
4485,38.64,0
4486,10.239,0
4487,9.924,0
4488,1.101,0
4489,2.613,0
4490,5.511,0
4491,6.393,0
4492,6.12,0
4493,6.372,0
4494,6.12,0
4495,5.154,0
4496,5.259,0
4497,1.941,0
4498,7.446,0
4499,7.782,0
4500,6.606,0
4501,54.7725,1
4502,110.85,0
4503,113.2725,0
4504,116.64,0
4505,79.11,0
4506,4.965,0
4507,6.099,0
4508,19.014,0
4509,22.08,0
4510,22.122,0
4511,22.878,0
4512,22.206,0
4513,22.689,0
4514,22.647,0
4515,22.773,0
4516,22.983,0
4517,23.907,0
4518,22.122,0
4519,20.19,0
4520,16.914,0
4521,8.178,0
4522,8.157,0
4523,8.136,0
4524,8.451,0
4525,60.045,1
4526,123.8025,0
4527,122.0925,0
4528,120.5925,0
4529,56.67,0
4530,4.944,0
4531,5.451,0
4532,2.592,0
4533,6.687,0
4534,10.887,0
4535,19.875,0
4536,20.001,0
4537,19.686,0
4538,20.652,0
4539,20.442,0
4540,20.904,0
4541,21.366,0
4542,11.076,0
4543,8.367,0
4544,4.254,0
4545,4.989,0
4546,5.451,0
4547,9.042,0
4548,97.4925,1
4549,97.995,0
4550,101.3325,0
4551,107.925,0
4552,108.69,0
4553,108.93,0
4554,56.6175,0
4555,6.417,0
4556,4.254,0
4557,7.485,0
4558,8.01,0
4559,8.115,0
4560,19.686,0
4561,20.673,0
4562,20.715,0
4563,22.395,0
4564,24.264,0
4565,24.39,0
4566,23.928,0
4567,13.239,0
4568,10.068,0
4569,9.627,0
4570,9.228,0
4571,9.522,0
4572,0.6,0
4573,112.44,1
4574,114.78,0
4575,115.9125,0
4576,117.57,0
4577,120.015,0
4578,68.28,0
4579,7.17,0
4580,2.256,0
4581,12.147,0
4582,23.697,0
4583,25.377,0
4584,25.818,0
4585,22.794,0
4586,19.623,0
4587,25.797,0
4588,26.553,0
4589,67.095,1
4590,182.895,0
4591,180.4125,0
4592,179.1375,0
4593,177.0225,0
4594,175.275,0
4595,173.58,0
4596,172.41,0
4597,169.8225,0
4598,167.97,0
4599,165.33,0
4600,160.8,0
4601,158.6325,0
4602,150.48,0
4603,149.415,0
4604,123.6225,0
4605,64.7025,0
4606,6.771,0
4607,7.401,0
4608,7.653,0
4609,18.132,0
4610,21.45,0
4611,21.681,0
4612,8.766,0
4613,8.367,0
4614,8.661,0
4615,8.766,0
4616,9.207,0
4617,9.249,0
4618,8.094,0
4619,10.929,0
4620,13.533,0
4621,4.734,0
4622,119.91,1
4623,121.62,0
4624,123.75,0
4625,61.725,0
4626,11.139,0
4627,12.126,0
4628,10.782,0
4629,12.273,0
4630,22.92,0
4631,19.329,0
4632,21.387,0
4633,25.44,0
4634,24.768,0
4635,23.76,0
4636,18.489,0
4637,25.629,0
4638,25.23,0
4639,23.109,0
4640,21.429,0
4641,21.135,0
4642,21.03,0
4643,21.072,0
4644,20.736,0
4645,3.54,0
4646,119.0325,1
4647,122.88,0
4648,116.1075,0
4649,51.165,0
4650,5.679,0
4651,10.215,0
4652,20.442,0
4653,23.634,0
4654,23.781,0
4655,24.411,0
4656,23.865,0
4657,23.151,0
4658,21.114,0
4659,20.757,0
4660,19.749,0
4661,7.464,0
4662,7.17,0
4663,3.603,0
4664,10.365,0
4665,10.155,0
4666,7.278,0
4667,7.11,0
4668,7.593,0
4669,33.8475,1
4670,109.275,0
4671,114.7725,0
4672,118.275,0
4673,61.5825,0
4674,6.729,0
4675,20.967,0
4676,23.214,0
4677,22.92,0
4678,23.403,0
4679,22.542,0
4680,22.899,0
4681,23.025,0
4682,23.151,0
4683,23.613,0
4684,24.012,0
4685,23.991,0
4686,8.094,0
4687,23.697,0
4688,22.143,0
4689,15.129,0
4690,6.771,0
4691,1.944,0
4692,6.375,0
4693,35.2125,1
4694,108.2475,0
4695,111.195,0
4696,112.83,0
4697,72.675,0
4698,5.385,0
4699,9.291,0
4700,22.101,0
4701,22.542,0
4702,22.899,0
4703,22.815,0
4704,22.941,0
4705,26.655,1
4706,143.925,0
4707,70.74,0
4708,21.744,0
4709,22.206,0
4710,21.87,0
4711,21.261,0
4712,19.497,0
4713,20.148,0
4714,21.597,0
4715,15.696,0
4716,11.727,0
4717,54.57,1
4718,126.4125,0
4719,125.28,0
4720,124.3575,0
